Date,Open,High,Low,Close,Adj Close,Volume
2000-01-01,0.9363840222358704,1.0848209857940674,0.7723209857940674,0.9263389706611633,0.7842380404472351,12555177600
2000-02-01,0.9285709857940674,1.0708709955215454,0.8660709857940674,1.0234379768371582,0.8664419054985046,7319782400
2000-03-01,1.058593988418579,1.3426339626312256,1.0178569555282593,1.2126120328903198,1.0265966653823853,8698356800
2000-04-01,1.2098209857940674,1.245535969734192,0.9363840222358704,1.1077009439468384,0.937778890132904,8662404800
2000-05-01,1.114954948425293,1.1272319555282593,0.7299110293388367,0.75,0.6349496841430664,9807750400
2000-06-01,0.7299110293388367,1.0290180444717407,0.7176340222358704,0.935267984867096,0.791797399520874,8105204800
2000-07-01,0.9308040142059326,1.082589030265808,0.8370540142059326,0.9073659777641296,0.768175482749939,5746770400
2000-08-01,0.8984379768371582,1.098214030265808,0.7901790142059326,1.088170051574707,0.9212442636489868,5636086400
2000-09-01,1.0948660373687744,1.145089030265808,0.453125,0.4598209857940674,0.38928428292274475,14516930400
2000-10-01,0.4765630066394806,0.4776790142059326,0.3125,0.34933000802993774,0.2957426607608795,21905788800
2000-11-01,0.3470979928970337,0.4107140004634857,0.2879459857940674,0.29464301466941833,0.24944458901882172,8488373600
2000-12-01,0.3035709857940674,0.3125,0.24330399930477142,0.265625,0.2248779833316803,8858970400
2001-01-01,0.265625,0.4017859995365143,0.2578130066394806,0.3861609995365143,0.32692381739616394,13709460800
2001-02-01,0.36941999197006226,0.391741007566452,0.3214290142059326,0.32589301466941833,0.27590087056159973,7023766400
2001-03-01,0.31808000802993774,0.42410698533058167,0.30691999197006226,0.39410701394081116,0.3336508274078369,10799062400
2001-04-01,0.39446398615837097,0.48428601026535034,0.3348209857940674,0.45517900586128235,0.38535431027412415,11158991200
2001-05-01,0.45375001430511475,0.4767859876155853,0.3446429967880249,0.35624998807907104,0.3016010522842407,7468434400
2001-06-01,0.35946398973464966,0.44821399450302124,0.3455359935760498,0.4151790142059326,0.3514902889728546,7638265600
2001-07-01,0.42214301228523254,0.45035699009895325,0.3187499940395355,0.33553600311279297,0.28406471014022827,8655102400
2001-08-01,0.339464008808136,0.35535699129104614,0.3085710108280182,0.33125001192092896,0.2804359793663025,5129359200
2001-09-01,0.33035698533058167,0.3407140076160431,0.26214298605918884,0.276964008808136,0.23447757959365845,5531523200
2001-10-01,0.2766070067882538,0.3467859923839569,0.26482099294662476,0.3135710060596466,0.26546892523765564,7544247200
2001-11-01,0.3151789903640747,0.38482099771499634,0.3080359995365143,0.3803569972515106,0.32200995087623596,5369744800
2001-12-01,0.3760710060596466,0.42910701036453247,0.35874998569488525,0.39107099175453186,0.33108049631118774,4629839200
2002-01-01,0.39375001192092896,0.4416069984436035,0.36160698533058167,0.4414289891719818,0.37371358275413513,8515376800
2002-02-01,0.4346430003643036,0.4639289975166321,0.3739289939403534,0.38749998807907104,0.3280573785305023,7837424000
2002-03-01,0.39160698652267456,0.45178601145744324,0.38964301347732544,0.42267900705337524,0.35783979296684265,5318583200
2002-04-01,0.41749998927116394,0.4673210084438324,0.4107140004634857,0.4333930015563965,0.36691030859947205,6422836000
2002-05-01,0.4337500035762787,0.4639289975166321,0.39535701274871826,0.41607099771499634,0.3522455096244812,5976157600
2002-06-01,0.4176790118217468,0.41874998807907104,0.2853569984436035,0.3164289891719818,0.2678886651992798,8708016800
2002-07-01,0.3162499964237213,0.33553600311279297,0.24642899632453918,0.27250000834465027,0.2306983917951584,8118415200
2002-08-01,0.2698209881782532,0.2901790142059326,0.2494640052318573,0.26339301466941833,0.22298838198184967,5151686400
2002-09-01,0.25874999165534973,0.27125000953674316,0.2508929967880249,0.2589290142059326,0.21920917928218842,5291837600
2002-10-01,0.26053598523139954,0.29357099533081055,0.23857100307941437,0.2869639992713928,0.24294359982013702,6611432800
2002-11-01,0.2846429944038391,0.310357004404068,0.26803600788116455,0.2767859995365143,0.23432689905166626,4531721600
2002-12-01,0.2839289903640747,0.2874999940395355,0.246070995926857,0.2558929920196533,0.21663887798786163,4530439200
2003-01-01,0.256428986787796,0.2746430039405823,0.24214300513267517,0.256428986787796,0.2170926183462143,6045832800
2003-02-01,0.25732100009918213,0.2732140123844147,0.24642899632453918,0.26803600788116455,0.22691917419433594,4114303200
2003-03-01,0.26803600788116455,0.27071401476860046,0.2507140040397644,0.2524999976158142,0.21376635134220123,4028404800
2003-04-01,0.2535710036754608,0.26696398854255676,0.22714300453662872,0.2539289891719818,0.21497611701488495,7775342400
2003-05-01,0.2544640004634857,0.339464008808136,0.25,0.3205359876155853,0.27136552333831787,10811544800
2003-06-01,0.32321399450302124,0.35160699486732483,0.29696398973464966,0.3403570055961609,0.28814607858657837,6113335200
2003-07-01,0.3369640111923218,0.3851790130138397,0.33053600788116455,0.3764289915561676,0.3186846077442169,5218270400
2003-08-01,0.375,0.4080359935760498,0.3467859923839569,0.4037500023841858,0.34181448817253113,4307564800
2003-09-01,0.4046429991722107,0.4164290130138397,0.35982099175453186,0.3700000047683716,0.31324175000190735,5347484800
2003-10-01,0.3698210120201111,0.44660699367523193,0.36053600907325745,0.4087499976158142,0.34604761004447937,7040191200
2003-11-01,0.4076789915561676,0.41607099771499634,0.35446399450302124,0.3733929991722107,0.31611424684524536,4974104800
2003-12-01,0.3757140040397644,0.39107099175453186,0.34375,0.3816069960594177,0.323068231344223,5453873600
2004-01-01,0.38482099771499634,0.443571001291275,0.3782140016555786,0.4028570055961609,0.34105849266052246,7927802400
2004-02-01,0.4010710120201111,0.4303570091724396,0.38749998807907104,0.42714300751686096,0.3616189956665039,4922030400
2004-03-01,0.4303570091724396,0.5024999976158142,0.42142900824546814,0.48285698890686035,0.408786416053772,11626115200
2004-04-01,0.4801790118217468,0.5282139778137207,0.45517900586128235,0.46035701036453247,0.3897380232810974,8930174400
2004-05-01,0.4642859995365143,0.513929009437561,0.45535698533058167,0.5010709762573242,0.42420637607574463,5304275200
2004-06-01,0.4962500035762787,0.6105359792709351,0.4930360019207001,0.5810710191726685,0.49193426966667175,8227234400
2004-07-01,0.5732139945030212,0.6005359888076782,0.5132139921188354,0.5774999856948853,0.48891109228134155,9696579200
